Order ID,OrderChannel,OrderDate,PizzaSize,PizzaType,SideOrder,OrderAmount($),Tip($),PaymentMethod,RiderName,LocationType, Distance(Km) ,OrderTime, DeliveryTime(Mins) ,DeliveryLocation
4687,WhatsApp,10-Oct-20,Medium,sicilian,Drink,14.25,2.75,Cash,Paul,Apartment,2.2,17:19:56,20,Garden City
4688,Call Center,10-Oct-20,Large,spin_pestoach_supr,Wings,16.78,5,Card,Tim,Hotel,2.9,17:56:50,27,White Water (Downtown)
4689,Website,10-Oct-20,Large,veggie_veg,"Wings , Drink",24.04,5,Card,Sammie,Apartment,0.6,18:12:10,5,White Water (Downtown)
4690,WhatsApp,10-Oct-20,Large,peppr_salami,Wings,15.72,2.28,Cash,Sammie,House,1.5,18:19:40,13,Collister North
4691,Call Center,10-Oct-20,Medium,big_meat,Drink,14.01,0.99,Cash,Paul,Apartment,2.1,18:39:44,19,Garden City
4692,Website,10-Oct-20,XLarge,classic_dlx,"Wings , Drink",27.07,0,Cash,Angel,House,3,19:02:03,28,Garden City
4693,Website,10-Oct-20,Medium,napolitana,No Side,11.86,5.14,Cash,Angel,Apartment,2.6,19:19:18,24,West Glennwood
4694,Website,10-Oct-20,XLarge,napolitana,"Wings , Drink",28.44,1.56,Cash,Angel,Business,2.2,19:55:57,20,Garden City
4695,Call Center,10-Oct-20,XLarge,pepperoni,"Wings , Drink",27.37,4,Card,Paul,House,8.1,20:44:30,100,Hidden Springs
4696,Call Center,11-Oct-20,Large,peppr_salami,"Wings , Drink",21.43,2,Card,Paul,House,2.9,11:55:46,27,White Water (Downtown)
4697,WhatsApp,11-Oct-20,Large,prsc_argla,Wings,16.78,5.22,Cash,Sammie,Apartment,2.5,12:29:25,23,White Water (Downtown)
4698,Website,11-Oct-20,Medium,ckn_alfredo,No Side,11.86,3.14,Cash,Sammie,House,3.1,13:03:03,29,North End
4699,WhatsApp,11-Oct-20,XLarge,sicilian,"Wings , Drink",28.43,5,Card,Tim,House,2.8,13:32:55,26,Bogus Basin
4700,WhatsApp,11-Oct-20,Medium,spin_pestoach_supr,No Side,10.12,2,Card,Tim,House,1.8,13:54:02,15,Bogus Basin
4701,WhatsApp,11-Oct-20,Large,ital_supr,"Wings , Drink",21,6,Card,Sammie,House,1.2,14:07:15,10,White Water (Downtown)
4702,WhatsApp,11-Oct-20,Medium,five_cheese,No Side,9.89,1.11,Cash,Sammie,House,1.8,14:48:33,15,Collister North
4703,Website,11-Oct-20,Large,four_cheese,Wings,17.84,2.16,Cash,Angel,Apartment,2.5,15:26:45,23,White Water (Downtown)
4704,Website,11-Oct-20,Large,mexicana,Wings,15.72,2,Card,Tim,Apartment,3.3,16:32:52,32,North End
4705,Call Center,11-Oct-20,Large,southw_ckn,"Wings , Drink",23.14,6,Card,Angel,Apartment,3.8,16:36:49,38,Bogus Basin
4706,Website,11-Oct-20,Large,ital_supr,Wings,19.94,3.06,Cash,Paul,House,3.7,17:41:41,36,North End
4707,Website,11-Oct-20,Medium,sicilian,No Side,11.71,1,Card,Angel,Apartment,1.5,18:19:47,13,Collister South
4708,Website,11-Oct-20,XXL Pizza,hawaiian,"Wings, Pasta, Salad",53.83,10,Card,Sammie,House,2.6,18:36:26,24,Garden City
4709,WhatsApp,11-Oct-20,Large,soppressata,Wings,18.44,2,Card,Paul,Apartment,2.3,19:09:31,21,Garden City
4710,WhatsApp,11-Oct-20,Large,veggie_veg,"Wings , Drink",21,3,Card,Tim,Apartment,0.2,19:24:36,1,Collister North
4711,WhatsApp,11-Oct-20,Large,ital_supr,"Wings , Drink",22.97,0,Card,Tim,Apartment,2.2,19:38:32,20,Garden City
4712,Call Center,11-Oct-20,Large,calabrese,Wings,15.71,2.29,Cash,Angel,House,1.3,20:07:25,11,Collister South
4713,Call Center,11-Oct-20,XXL Pizza,four_cheese,"Wings, Pasta, Salad",45.38,4.62,Cash,Paul,House,8.1,20:19:45,100,Hidden Springs
4714,WhatsApp,11-Oct-20,XLarge,mexicana,"Wings , Drink",25.65,10,Card,Tim,House,2,20:39:10,17,North End
4715,Call Center,11-Oct-20,XLarge,pep_msh_pep,"Wings , Drink",28.48,4,Card,Sammie,House,2.8,20:55:11,26,North End
4716,WhatsApp,11-Oct-20,Large,mediterraneo,"Wings , Drink",21.8,6,Card,Sammie,House,8.2,12:04:33,102,Hidden Springs
4717,Call Center,12-Oct-20,XLarge,cali_ckn,"Wings , Drink",28.42,3.58,Cash,Paul,House,2.1,11:49:10,19,North End
4718,Website,12-Oct-20,Medium,hawaiian,Drink,14.65,2,Cash,Angel,House,2.5,12:13:10,23,Garden City
4719,WhatsApp,12-Oct-20,Large,southw_ckn,Wings,18.9,1.1,Cash,Angel,Apartment,0.5,12:56:35,4,White Water (Downtown)
4720,Website,12-Oct-20,Large,ital_supr,Wings,19.96,3.04,Cash,Angel,House,2.5,14:10:56,23,North End
4721,WhatsApp,12-Oct-20,XLarge,pepperoni,"Wings , Drink",32.9,0,Cash,Paul,House,2.1,15:28:04,19,White Water (Downtown)
4722,Website,12-Oct-20,Large,sicilian,Wings,19.5,5,Card,Paul,House,2.2,16:42:05,20,Garden City
4723,WhatsApp,12-Oct-20,Large,the_greek,"Wings , Drink",23.53,2,Card,Sammie,House,0.7,17:35:30,5,Collister South
4724,WhatsApp,12-Oct-20,Large,pepperoni,Wings,18.39,4,Card,Sammie,Apartment,0.07,18:09:08,1,White Water (Downtown)
4725,WhatsApp,12-Oct-20,Large,the_greek,Wings,19.75,2.25,Cash,Tim,House,3.6,18:54:02,35,West Glennwood
4726,Call Center,12-Oct-20,Medium,spin_pestoach_supr,Drink,14.65,0,Cash,Tim,Apartment,0.8,19:21:24,6,Collister North
4727,Website,12-Oct-20,Large,ckn_alfredo,"Wings , Drink",22.08,5,Card,Sammie,Apartment,1.3,19:46:01,11,White Water (Downtown)
4728,Website,16-Oct-20,Large,cali_ckn,Wings,16.78,3.22,Cash,Sammie,Apartment,4.2,11:41:16,43,North End
4729,Website,16-Oct-20,XXL,cali_ckn,"Wings,Drink, Pasta",35.39,4,Card,Angel,House,4.8,11:50:51,50,Bogus Basin
4730,Call Center,16-Oct-20,Large,pepperoni,Wings,17.84,1,Card,Tim,Apartment,3.3,12:24:12,32,North End
4731,Call Center,16-Oct-20,XLarge,spicy_ital,"Wings , Drink",31.6,6,Card,Angel,Apartment,2.6,12:36:01,24,Garden City
4732,Call Center,16-Oct-20,Large,classic_dlx,"Wings , Drink",21,5,Card,Paul,Apartment,2.7,12:44:26,25,Garden City
4733,Call Center,16-Oct-20,Large,classic_dlx,"Wings , Drink",21.53,2,Card,Angel,House,2.2,12:56:35,20,Garden City
4734,Website,16-Oct-20,Large,ital_supr,Wings,18.84,2,Card,Angel,House,1.5,12:56:54,13,Collister South
4735,Website,16-Oct-20,Large,spicy_ital,"Wings , Drink",21,4,Cash,Sammie,House,3.1,13:02:01,29,North End
4736,Call Center,16-Oct-20,Large,five_cheese,Wings,17.18,4,Card,Angel,House,2.2,13:29:45,20,Garden City
4737,WhatsApp,16-Oct-20,Large,ital_supr,"Wings , Drink",20.57,2,Card,Sammie,House,1.9,15:02:54,16,Bogus Basin
4738,WhatsApp,16-Oct-20,XXL,four_cheese,"Wings,Drink, Pasta",42.73,4.27,Cash,Sammie,House,1.8,16:35:36,15,Bogus Basin
4739,Call Center,16-Oct-20,Medium,ital_supr,Drink,14.65,2.5,Card,Angel,House,1.2,16:46:22,10,Collister South
4740,WhatsApp,16-Oct-20,XXL,pepperoni,"Wings,Drink, Pasta",42.72,7,Card,Angel,House,0.9,17:08:40,7,Collister South
4741,Call Center,16-Oct-20,Large,thai_ckn,Wings,19.25,4,Card,Sammie,House,0.9,17:09:15,7,Collister North
4742,Website,16-Oct-20,XLarge,classic_dlx,"Wings , Drink",31.68,3.32,Cash,Sammie,House,1.4,17:46:53,12,Collister South
4743,Website,16-Oct-20,Large,ckn_pesto,Wings,16.07,0.93,Cash,Angel,House,3.5,17:49:29,34,West Glennwood
4744,Website,16-Oct-20,XLarge,mediterraneo,"Wings , Drink",34.36,3,Card,Sammie,House,2.7,17:50:32,25,Collister North
4745,WhatsApp,16-Oct-20,Large,napolitana,Wings,15.72,3,Card,Angel,House,1.1,17:57:55,9,Collister North
4746,Website,16-Oct-20,XLarge,veggie_veg,"Wings , Drink",28.16,3,Cash,Angel,House,1.2,18:15:58,10,Collister North
4747,WhatsApp,16-Oct-20,Large,mexicana,Wings,16.78,3,Card,Sammie,Business,3.2,18:26:14,31,West Glennwood
4748,Call Center,16-Oct-20,Large,big_meat,Wings,15.4,5,Card,Sammie,Apartment,3.5,18:34:47,34,West Glennwood
4749,Call Center,16-Oct-20,Large,prsc_argla,Wings,16.48,3.52,Cash,Sammie,House,3.1,18:59:17,29,West Glennwood
4750,Call Center,16-Oct-20,Medium,sicilian,Drink,13.97,3,Card,Sammie,House,3.4,19:07:30,33,North End
4751,Call Center,16-Oct-20,Large,prsc_argla,Wings,18.83,3,Card,Angel,House,1.4,19:42:15,12,Collister North
4752,Website,16-Oct-20,Medium,spin_pesto,Drink,13.6,1.4,Card,Angel,House,1,20:08:38,8,Collister South
4753,Website,16-Oct-20,XXL,thai_ckn,"Wings,Drink, Pasta",38.76,6,Card,Sammie,House,0.7,20:09:11,5,Collister North
4754,WhatsApp,16-Oct-20,Large,bbq_ckn,"Wings , Drink",20.83,4.17,Cash,Sammie,House,1,20:12:50,8,White Water (Downtown)
4755,WhatsApp,16-Oct-20,XXL Pizza,big_meat,"Wings, Pasta, Salad",61.61,10,Card,Angel,Apartment,0.3,20:36:46,2,White Water (Downtown)
4756,Call Center,17-Oct-20,Large,classic_dlx,Wings,18.18,2,Card,Sammie,House,0.6,12:41:00,5,White Water (Downtown)
4757,Call Center,17-Oct-20,XXL,five_cheese,"Wings,Drink, Pasta",39.78,2,Card,Angel,House,2.4,12:45:15,22,West Glennwood
4758,Website,17-Oct-20,XXL Pizza,four_cheese,"Wings, Pasta, Salad",66.08,7,Card,Sammie,House,3.2,13:10:21,31,North End
4759,Website,17-Oct-20,XLarge,green_garden,"Wings , Drink",26.38,5,Card,Angel,Apartment,1.7,13:27:36,14,Collister North
4760,Call Center,17-Oct-20,XLarge,ital_supr,"Wings , Drink",27.52,5.48,Cash,Angel,House,1.6,14:12:04,14,Collister North
4761,WhatsApp,17-Oct-20,XLarge,ital_supr,"Wings , Drink",27.35,7,Card,Angel,House,2.4,14:13:34,22,West Glennwood
4762,Website,17-Oct-20,Large,sicilian,Wings,17.84,4,Card,Sammie,House,3.3,14:44:45,32,North End
4763,Website,17-Oct-20,Large,the_greek,"Wings , Drink",20.68,4,Card,Angel,House,7.5,14:51:31,90,Hidden Springs
4764,Call Center,17-Oct-20,Medium,the_greek,Drink,14.35,2,Card,Sammie,House,2.6,15:07:05,24,North End
4765,WhatsApp,17-Oct-20,Large,prsc_argla,Wings,17.84,4.16,Cash,Angel,House,1.8,15:19:22,15,Collister North
4766,Website,17-Oct-20,Large,sicilian,"Wings , Drink",24.84,5.52,Cash,Angel,Apartment,0.5,16:25:29,4,White Water (Downtown)
4767,Call Center,17-Oct-20,Medium,thai_ckn,No Side,10.95,0,Card,Sammie,House,3,16:28:56,28,North End
4768,Website,17-Oct-20,XLarge,pepperoni,"Wings , Drink",32.14,5,Card,Sammie,House,0.8,16:36:37,6,Collister South
4769,Website,17-Oct-20,Large,cali_ckn,"Wings , Drink",24.03,5,Card,Sammie,House,1.7,16:56:33,14,Collister South
4770,Call Center,17-Oct-20,Medium,five_cheese,Drink,14.94,5.06,Cash,Angel,Apartment,0.3,17:07:50,2,Collister North
4771,WhatsApp,17-Oct-20,XXL Pizza,four_cheese,"Wings, Pasta, Salad",47.49,4,Card,Angel,Apartment,2.4,17:29:19,22,White Water (Downtown)
4772,Website,17-Oct-20,XXL,southw_ckn,"Wings,Drink, Pasta",39.53,3.47,Cash,Sammie,House,2.6,17:48:32,24,Collister North
4773,Website,17-Oct-20,Large,ital_supr,Wings,18.9,6.1,Cash,Sammie,House,2.1,17:53:23,19,Garden City
4774,Website,17-Oct-20,Large,calabrese,"Wings , Drink",20.03,2,Card,Angel,House,4.1,18:26:11,41,North End
4775,Website,17-Oct-20,Large,cali_ckn,"Wings , Drink",23.67,0,Card,Sammie,House,3.6,18:30:48,35,North End
4776,Website,17-Oct-20,Large,hawaiian,Wings,16.78,4,Card,Sammie,House,1.1,18:33:17,9,Collister South
4777,Call Center,17-Oct-20,Medium,classic_dlx,Drink,12.54,3.46,Card,Angel,House,2.5,18:35:18,23,North End
4778,WhatsApp,17-Oct-20,XLarge,ital_supr,"Wings , Drink",32.36,7,Card,Sammie,House,2,19:03:40,17,North End
4779,Website,17-Oct-20,XLarge,peppr_salami,"Wings , Drink",34.77,10,Card,Angel,Apartment,2.7,19:37:54,25,White Water (Downtown)
4780,WhatsApp,17-Oct-20,Large,peppr_salami,Wings,15.71,3,Card,Angel,House,2.7,19:53:48,25,Garden City
4781,WhatsApp,17-Oct-20,Medium,soppressata,Drink,12.54,1.46,Cash,Sammie,Business,3.5,19:54:42,34,North End
4782,Call Center,17-Oct-20,Large,five_cheese,"Wings , Drink",21.36,4,Card,Sammie,House,3.1,19:57:08,29,North End
4783,WhatsApp,17-Oct-20,Large,spicy_ital,"Wings , Drink",21.39,5,Card,Angel,House,0.8,20:26:01,6,Collister South
4784,Call Center,17-Oct-20,Large,the_greek,Wings,16.08,3.92,Cash,Angel,House,3.3,20:29:06,32,Garden City
4785,WhatsApp,18-Oct-20,Medium,prsc_argla,No Side,10.26,3,Card,Angel,Apartment,3.4,12:44:33,33,White Water (Downtown)
4786,Website,18-Oct-20,Large,southw_ckn,"Wings , Drink",21.79,2.21,Cash,Angel,Apartment,2.1,13:05:17,19,Garden City
4787,Website,18-Oct-20,Large,classic_dlx,"Wings , Drink",21.95,3.05,Cash,Sammie,Apartment,2.4,13:12:23,22,White Water (Downtown)
4788,Call Center,18-Oct-20,Large,brie_carre,Wings,19.21,2,Card,Angel,House,3.1,13:12:50,29,Garden City
4789,Website,18-Oct-20,XLarge,peppr_salami,"Wings , Drink",25.78,3,Card,Sammie,House,1.1,13:18:31,9,Collister North
4790,Website,18-Oct-20,Large,classic_dlx,Wings,15.44,4.56,Cash,Sammie,House,2.4,15:04:39,22,White Water (Downtown)
4791,Website,18-Oct-20,Large,hawaiian,"Wings , Drink",22.6,4.4,Cash,Angel,Hotel,3.2,15:04:51,31,Garden City
4792,WhatsApp,18-Oct-20,Large,ital_supr,"Wings , Drink",22.16,2,Card,Angel,Apartment,0.5,15:32:44,4,White Water (Downtown)
4793,Website,18-Oct-20,Large,spin_pestoach_supr,"Wings , Drink",21.79,6.21,Cash,Angel,House,1.2,16:47:10,10,Collister North
4794,Call Center,18-Oct-20,Large,five_cheese,"Wings , Drink",23.14,7,Card,Sammie,Business,2.9,16:57:07,27,White Water (Downtown)
4795,Call Center,18-Oct-20,Medium,ital_supr,Drink,13.68,0,Card,Angel,Apartment,0.2,17:05:42,1,Collister North
4796,Website,18-Oct-20,Medium,spin_pestoach_supr,No Side,10.26,1,Card,Angel,Apartment,3.1,17:21:45,29,Garden City
4797,WhatsApp,18-Oct-20,Large,spin_pestoach_supr,Wings,18.94,5,Card,Sammie,House,2.1,17:42:21,19,Collister South
4798,Call Center,18-Oct-20,Large,big_meat,"Wings , Drink",20.49,1,Card,Sammie,Apartment,0.9,18:17:58,7,Collister North
4799,Website,18-Oct-20,Large,bbq_ckn,Wings,15.27,1.73,Cash,Angel,Hotel,2.7,18:49:37,25,Garden City
4800,Website,18-Oct-20,Medium,prsc_argla,Drink,13.6,2,Card,Sammie,Apartment,0.6,19:12:43,5,White Water (Downtown)
4801,Website,18-Oct-20,Large,ckn_pesto,"Wings , Drink",24.01,5,Card,Sammie,House,3.7,19:29:01,34,North End
4802,WhatsApp,18-Oct-20,Large,classic_dlx,Wings,18.9,5,Card,Angel,Apartment,2.6,20:05:38,23,West Glennwood
4803,WhatsApp,18-Oct-20,Large,mediterraneo,Wings,15.71,0,Card,Sammie,Business,2.4,20:36:55,21,Garden City
4804,Call Center,19-Oct-20,Large,napolitana,"Wings , Drink",24.61,3.39,Cash,Sammie,House,2.8,11:45:17,25,White Water (Downtown)
4805,Website,19-Oct-20,Medium,sicilian,Drink,13.88,1.12,Cash,Angel,House,3.4,12:26:38,31,North End
4806,Call Center,19-Oct-20,Medium,pepperoni,No Side,10.92,2,Card,Sammie,Apartment,3.3,13:01:57,30,North End
4807,Website,19-Oct-20,Large,pepperoni,"Wings , Drink",21,3,Card,Paul,House,1.6,14:20:52,14,Bogus Basin
4808,WhatsApp,19-Oct-20,XLarge,peppr_salami,"Wings , Drink",30.42,4,Card,Tim,Apartment,2.1,17:05:39,19,White Water (Downtown)
4809,Website,19-Oct-20,XLarge,soppressata,"Wings , Drink",27.35,0,Card,Tim,Apartment,2.2,17:08:23,20,Garden City
4810,Website,19-Oct-20,XLarge,green_garden,"Wings , Drink",30,3,Cash,Angel,Apartment,2.8,17:42:22,25,Garden City
4811,Website,19-Oct-20,XXL,big_meat,"Wings,Drink, Pasta",37.44,5.56,Cash,Paul,House,2.1,18:53:34,19,Garden City
4812,WhatsApp,19-Oct-20,Medium,hawaiian,Drink,13.86,4.14,Cash,Tim,Hotel,3.2,19:50:13,29,Garden City
4813,Website,19-Oct-20,Large,big_meat,"Wings , Drink",21.63,7.37,Cash,Sammie,House,2.8,20:07:25,25,North End
4814,Website,19-Oct-20,Large,thai_ckn,Wings,19.27,5,Card,Sammie,Apartment,3.6,20:26:05,33,West Glennwood
4815,Call Center,23-Oct-20,XLarge,spin_pestoach_supr,"Wings , Drink",27.98,0,Card,Paul,Apartment,1.5,11:16:22,13,Collister South
4816,Call Center,23-Oct-20,XXL,the_greek,"Wings,Drink, Pasta",38.35,4.65,Cash,Angel,House,2.1,12:21:24,19,North End
4817,Website,23-Oct-20,Large,four_cheese,Wings,18.1,5,Card,Angel,Apartment,2.6,13:04:08,23,White Water (Downtown)
4818,Website,23-Oct-20,XLarge,soppressata,"Wings , Drink",26.84,4,Card,Angel,House,2.2,13:46:37,20,Bogus Basin
4819,Website,23-Oct-20,Large,thai_ckn,Wings,16.78,3.22,Cash,Paul,Apartment,2.2,14:40:27,20,Garden City
4820,Call Center,23-Oct-20,Large,the_greek,Wings,15.37,2,Card,Paul,Apartment,0.3,17:13:49,2,White Water (Downtown)
4821,WhatsApp,23-Oct-20,Medium,ckn_pesto,No Side,11.69,3.31,Card,Sammie,Apartment,3,17:45:53,27,West Glennwood
4822,WhatsApp,23-Oct-20,Large,green_garden,Wings,19.68,3,Card,Sammie,House,1.4,18:03:24,12,Collister North
4823,WhatsApp,23-Oct-20,Large,ital_supr,Wings,15.27,2.73,Cash,Tim,House,1.1,18:47:29,9,Collister North
4824,WhatsApp,23-Oct-20,XLarge,mexicana,"Wings , Drink",29.5,5,Card,Tim,House,2.1,19:21:05,19,Garden City
4825,WhatsApp,23-Oct-20,XLarge,ckn_pesto,"Wings , Drink",27.16,5,Card,Sammie,House,2.2,19:32:44,20,Garden City
4826,WhatsApp,23-Oct-20,Large,green_garden,"Wings , Drink",23.54,1.45,Cash,Sammie,House,1,20:08:15,9,Collister North
4827,Call Center,23-Oct-20,Large,bbq_ckn,"Wings , Drink",23.65,2,Card,Angel,House,2.6,20:23:16,23,Bogus Basin
4828,Call Center,24-Oct-20,Large,hawaiian,"Wings , Drink",22.08,3,Card,Tim,Business,2,12:25:58,18,Garden City
4829,Website,24-Oct-20,Large,four_cheese,Wings,16.24,3.76,Cash,Angel,House,1.4,14:46:53,12,Collister South
4830,Call Center,24-Oct-20,Large,the_greek,"Wings , Drink",22.06,2.94,Cash,Paul,House,2.1,15:08:00,19,White Water (Downtown)
4831,Website,24-Oct-20,XLarge,sicilian,"Wings , Drink",28.44,0,Cash,Angel,Apartment,2.1,16:24:02,19,Garden City
4832,Website,24-Oct-20,Medium,spicy_ital,Drink,14.65,1.35,Cash,Sammie,Apartment,1.4,17:03:20,12,White Water (Downtown)
4833,WhatsApp,24-Oct-20,XLarge,hawaiian,"Wings , Drink",30.02,2,Card,Paul,House,0.9,17:58:57,8,Collister South
4834,Website,24-Oct-20,XXL,classic_dlx,"Wings,Drink, Pasta",40.44,7,Card,Tim,House,8.4,19:37:16,83,Hidden Springs
4835,Call Center,24-Oct-20,Medium,green_garden,No Side,11.98,3,Card,Tim,Hotel,2.7,19:52:34,24,White Water (Downtown)
4836,Website,24-Oct-20,Large,spicy_ital,"Wings , Drink",23.14,3,Card,Angel,Apartment,2.5,20:43:18,22,West Glennwood
4837,Call Center,25-Oct-20,XXL,spin_pestoach_supr,"Wings,Drink, Pasta",43.61,6.49,Cash,Paul,House,2.2,12:37:45,20,Collister North
4838,Call Center,25-Oct-20,Large,ckn_pesto,Wings,18.9,6.1,Cash,Tim,House,4.4,12:40:36,41,Bogus Basin
4839,WhatsApp,25-Oct-20,Large,mexicana,Wings,15.72,3,Card,Sammie,House,0.9,13:05:20,8,Collister South
4840,WhatsApp,25-Oct-20,Large,veggie_veg,"Wings , Drink",22.42,4,Card,Sammie,House,1.1,13:14:26,9,Collister North
4841,Website,25-Oct-20,XLarge,mediterraneo,"Wings , Drink",30.19,5,Card,Paul,House,0.9,13:23:08,8,Collister North
4842,Call Center,25-Oct-20,Large,pepperoni,"Wings , Drink",22.42,4,Card,Angel,House,7.4,13:35:19,72,Hidden Springs
4843,Website,25-Oct-20,XLarge,spin_pestoach_supr,"Wings , Drink",34.24,3.76,Cash,Angel,House,2.4,15:25:12,21,Garden City
4844,Call Center,25-Oct-20,Large,ital_supr,"Wings , Drink",21.23,0,Card,Angel,Apartment,0.9,16:03:51,8,Collister North
4845,Website,25-Oct-20,Large,spin_pestoach_supr,"Wings , Drink",22.47,2.53,Cash,Paul,House,2.1,16:04:48,19,White Water (Downtown)
4846,Call Center,25-Oct-20,XLarge,bbq_ckn,"Wings , Drink",25.78,5,Card,Paul,House,1,17:48:36,9,Collister North
4847,Call Center,25-Oct-20,Large,five_cheese,Wings,15.71,3,Card,Sammie,Apartment,0.07,18:18:35,1,White Water (Downtown)
4848,WhatsApp,25-Oct-20,Medium,four_cheese,Drink,14.01,2,Card,Sammie,Apartment,0.07,18:26:17,1,White Water (Downtown)
4849,WhatsApp,25-Oct-20,Large,pepperoni,Wings,15.27,2,Card,Tim,Apartment,3,18:45:18,27,West Glennwood
4850,Call Center,25-Oct-20,Large,sicilian,Wings,16.77,1.23,Cash,Tim,Apartment,2.8,18:47:57,25,North End
4851,WhatsApp,25-Oct-20,Medium,sicilian,Drink,14.39,3.61,Cash,Sammie,Apartment,3.3,18:48:14,30,North End
4852,Website,25-Oct-20,Large,soppressata,Wings,18.9,2.1,Cash,Sammie,Hotel,2.7,19:01:28,24,Garden City
4853,Website,25-Oct-20,Large,spicy_ital,Wings,15.44,0,Card,Angel,Hotel,2.9,19:05:11,26,White Water (Downtown)
4854,Call Center,25-Oct-20,Large,spin_pestoach_supr,"Wings , Drink",21.7,3.3,Cash,Tim,House,2.6,19:14:21,23,White Water (Downtown)
4855,Website,25-Oct-20,Large,thai_ckn,Wings,18.88,1.12,Cash,Angel,House,2.8,19:22:07,25,Collister North
4856,Website,25-Oct-20,Large,mexicana,"Wings , Drink",20.18,0,Cash,Paul,House,4.8,19:43:34,45,Bogus Basin
4857,Call Center,25-Oct-20,Large,bbq_ckn,"Wings , Drink",23,5,Card,Angel,Apartment,3.1,19:47:01,28,North End
4858,Website,25-Oct-20,Large,ckn_pesto,Wings,19.42,0.58,Cash,Tim,Apartment,2.2,20:14:43,20,Garden City
4859,Call Center,25-Oct-20,Large,classic_dlx,"Wings , Drink",23.14,3,Card,Angel,Apartment,2.6,20:50:19,23,Bogus Basin
4860,Call Center,26-Oct-20,Large,green_garden,Wings,17.84,8,Card,Paul,House,7.4,11:44:45,72,Hidden Springs
4861,Website,26-Oct-20,Medium,southw_ckn,Drink,14.65,2,Card,Angel,House,1.5,12:34:25,13,Collister South
4862,WhatsApp,26-Oct-20,XLarge,big_meat,"Wings , Drink",28.44,3.56,Cash,Sammie,Hotel,2.9,13:41:35,26,Garden City
4863,WhatsApp,26-Oct-20,Medium,southw_ckn,Drink,14.65,2,Card,Angel,Apartment,3.3,15:23:07,30,North End
4864,Call Center,26-Oct-20,Large,classic_dlx,Wings,19.05,3,Card,Tim,Business,3.2,17:09:22,29,Garden City
4865,Website,26-Oct-20,Large,five_cheese,Wings,17.81,5,Card,Paul,House,5.4,19:40:57,51,Hidden Springs
4866,Call Center,26-Oct-20,Large,ital_supr,Wings,18.36,3,Card,Paul,Business,3.4,20:17:04,31,White Water (Downtown)
4867,WhatsApp,30-Oct-20,XLarge,classic_dlx,"Wings , Drink",32.64,5,Card,Sammie,Apartment,0.9,11:40:53,8,White Water (Downtown)
4868,Call Center,30-Oct-20,XLarge,napolitana,"Wings , Drink",26.2,10,Card,Sammie,House,3,13:10:23,27,Garden City
4869,Website,30-Oct-20,Medium,pepperoni,Drink,14.88,3.12,Cash,Tim,House,2.3,13:15:23,20,Collister North
4870,Website,30-Oct-20,XLarge,spin_pestoach_supr,"Wings , Drink",28.31,2.5,Card,Tim,House,1.6,13:54:25,14,Bogus Basin
4871,Website,30-Oct-20,Large,big_meat,"Wings , Drink",21.01,4.99,Cash,Paul,House,3.2,14:40:50,29,North End
4872,Website,30-Oct-20,Large,ckn_pesto,Wings,15.27,2,Card,Sammie,Business,1.8,15:10:41,16,Bogus Basin
4873,Website,30-Oct-20,Large,spin_pestoach_supr,Wings,17.18,2.82,Cash,Angel,House,2.5,15:42:50,22,North End
4874,WhatsApp,30-Oct-20,Large,spin_pestoach_supr,"Wings , Drink",20.78,3.22,Cash,Tim,Apartment,3.1,16:17:12,28,North End
4875,Call Center,30-Oct-20,XLarge,veggie_veg,"Wings , Drink",32.67,2,Cash,Angel,House,2.1,17:08:40,19,Garden City
4876,Website,30-Oct-20,Large,bbq_ckn,Wings,17.84,2.16,Cash,Paul,Apartment,2.6,17:22:56,23,Garden City
4877,Call Center,30-Oct-20,Large,calabrese,Wings,18.88,4,Card,Sammie,House,2.9,17:29:44,26,West Glennwood
4878,Website,30-Oct-20,Medium,pepperoni,No Side,10.12,4,Card,Angel,House,3.2,18:19:19,29,North End
4879,Call Center,30-Oct-20,Large,peppr_salami,Wings,17.69,5,Card,Sammie,Apartment,1.7,18:24:43,15,White Water (Downtown)
4880,Website,30-Oct-20,Large,the_greek,Wings,17.83,2.17,Cash,Paul,Apartment,2.9,18:32:11,26,West Glennwood
4881,Call Center,30-Oct-20,Medium,green_garden,Drink,14.65,2,Card,Angel,House,2.8,18:44:44,25,Collister North
4882,Website,30-Oct-20,Large,hawaiian,Wings,16.24,1,Card,Sammie,Business,3.2,19:10:58,29,Garden City
4883,Call Center,30-Oct-20,XLarge,southw_ckn,"Wings , Drink",28.51,6,Card,Angel,House,2.1,19:22:03,19,Bogus Basin
4884,Website,30-Oct-20,Large,mexicana,Wings,17.82,3,Card,Tim,House,2.5,19:43:48,22,Collister South
4885,WhatsApp,30-Oct-20,Large,mediterraneo,Wings,15.4,6,Card,Paul,Apartment,3.5,19:54:10,32,West Glennwood
4886,WhatsApp,30-Oct-20,Large,ital_supr,Wings,15.18,5,Card,Paul,Apartment,2.3,20:10:50,20,Garden City
4887,WhatsApp,30-Oct-20,XXL,sicilian,"Wings,Drink, Pasta",40.77,4.23,Cash,Sammie,Apartment,3.3,20:35:49,30,Garden City
4888,Call Center,30-Oct-20,Medium,soppressata,Drink,14.65,3.35,Cash,Sammie,House,1,20:52:31,9,Collister North
4889,WhatsApp,31-Oct-20,XLarge,brie_carre,"Wings , Drink",25.06,4.94,Cash,Tim,House,3,11:42:21,27,Bogus Basin
