Delivery_ID,Rider_Name,Location_Type,Distance_Km,Order_Time,Delivery_Time_Mins,Delivery_Location
4924,Sammie,Business,2.9,18:20:55,26,Garden City
4925,Angel,Business,3.6,18:34:37,33,Garden City
4926,Angel,House,0.9,18:40:06,8,Collister North
4927,Paul,House,1.2,19:05:50,10,White Water (Downtown)
4928,Tim,House,2.7,19:35:06,24,Garden City
4929,Tim,House,2.9,20:11:21,26,West Glennwood
4930,Paul,House,2.2,20:14:42,20,Collister North
4931,Paul,Business,0.6,20:51:58,5,Collister South
4932,Angel,Apartment,0.3,21:02:58,2,Collister North
4933,Tim,House,2,21:23:42,18,Collister South
4934,Paul,Business,0.6,21:27:11,5,Collister South
4935,Sammie,House,1.7,11:54:32,15,Collister North
4936,Angel,House,2.5,13:57:42,22,Collister South
4937,Sammie,Apartment,1.2,14:24:30,10,Collister North
4938,Paul,House,3.3,15:26:59,30,Garden City
4939,Paul,House,1.6,17:09:58,14,Collister South
4940,Angel,House,2,17:48:04,18,Garden City
4941,Angel,House,2,18:41:46,18,Garden City
4942,Angel,House,1.5,19:09:17,13,Collister South
4943,Tim,House,1.5,19:21:25,13,Collister South
4944,Sammie,House,1.4,19:40:20,12,Collister South
4945,Paul,Apartment,3.9,20:03:21,36,North End
4946,Angel,House,3.5,12:12:24,32,West Glennwood
4947,Tim,House,2.2,13:05:32,20,Garden City
4948,Paul,Apartment,0.4,13:11:38,3,White Water (Downtown)
4949,Sammie,Apartment,2.3,13:34:54,20,West Glennwood
4950,Angel,House,1.8,13:50:45,16,Collister South
4951,Sammie,Apartment,2.5,14:22:15,22,White Water (Downtown)
4952,Paul,Apartment,2.9,15:07:33,26,North End
4953,Angel,House,1.6,15:37:09,14,Collister North
4954,Tim,Business,2.9,16:22:35,25,Garden City
4955,Angel,Apartment,2.9,16:36:01,25,Garden City
4956,Angel,House,3.6,17:31:34,32,North End
4957,Sammie,House,1.2,18:24:36,9,White Water (Downtown)
4958,Angel,House,0.2,18:32:09,1,Collister North
4959,Angel,Apartment,2.9,19:00:30,25,North End
4960,Paul,House,2.2,19:15:56,18,Garden City
4961,Tim,House,0.9,19:58:18,7,Collister South
4962,Tim,Apartment,2.6,20:02:26,22,White Water (Downtown)
4963,Paul,Apartment,2.7,20:54:45,23,West Glennwood
4964,Paul,House,1,11:16:57,8,White Water (Downtown)
4965,Angel,House,2.8,11:51:46,24,North End
4966,Tim,Apartment,2.1,12:42:38,17,Garden City
4967,Paul,House,2.5,13:57:04,21,White Water (Downtown)
4968,Sammie,House,2.9,15:48:25,25,White Water (Downtown)
4969,Angel,Apartment,0.6,17:25:02,4,White Water (Downtown)
4970,Sammie,Apartment,0.8,18:44:47,6,Collister North
4971,Paul,House,2.6,19:03:24,22,North End
4972,Paul,House,1.8,19:35:01,14,Garden City
4973,Angel,House,0.7,20:09:13,5,Collister North
4974,Angel,Hotel,2.7,20:41:47,23,Garden City
4975,Angel,Business,3.2,20:43:02,28,Garden City
4976,Tim,Business,2.7,11:30:28,23,White Water (Downtown)
4977,Sammie,House,2.5,12:16:15,21,North End
4978,Paul,Apartment,1.6,13:35:12,13,Collister South
4979,Angel,House,1.4,14:17:25,11,Collister South
4980,Tim,House,2,15:38:08,16,North End
4981,Paul,House,2.5,16:17:04,21,North End
4982,Sammie,House,2.8,18:35:39,24,North End
4983,Angel,House,1.3,19:25:08,10,Collister North
4984,Sammie,Apartment,0.2,19:47:23,1,Collister North
4985,Paul,House,1.5,20:54:11,12,Collister South
4986,Angel,House,0.8,11:49:47,6,Collister South
4987,Sammie,Apartment,1.1,12:40:08,8,White Water (Downtown)
4988,Paul,Business,2.2,12:46:57,18,Garden City
4989,Paul,Apartment,2.6,13:17:25,22,Garden City
4990,Angel,House,3.4,13:55:06,30,North End
4991,Sammie,Apartment,0.08,14:56:02,1,White Water (Downtown)
4992,Angel,Business,2.5,15:42:20,21,West Glennwood
4993,Tim,Business,2.8,16:16:31,24,Garden City
4994,Sammie,House,2.1,16:30:41,17,Collister North
4995,Paul,Apartment,3.6,16:52:20,32,Collister South
4996,Angel,House,1.8,17:36:19,14,North End
4997,Tim,House,2.5,17:43:23,21,North End
4998,Paul,House,1.5,18:07:42,12,Collister North
4999,Sammie,House,2.1,18:44:44,17,Collister North
5000,Angel,House,1.7,18:59:50,14,White Water (Downtown)
5001,Angel,Apartment,2.3,19:31:54,19,White Water (Downtown)
5002,Paul,House,1.3,20:18:48,10,West Glennwood
5003,Sammie,House,0.8,20:41:41,6,West Glennwood
5004,Tim,House,0.3,20:48:11,2,White Water (Downtown)
5005,Paul,Apartment,0.07,11:15:53,0,White Water (Downtown)
5006,Angel,House,1.1,11:51:35,8,Collister North
5007,Sammie,Apartment,3.5,12:24:13,31,Garden City
5008,Paul,House,1,12:39:57,8,Collister North
5009,Sammie,Business,2.9,13:07:22,25,West Glennwood
5010,Tim,House,1.3,13:13:14,10,Collister North
5011,Angel,Business,0.8,14:09:07,6,Collister North
5012,Angel,House,0.7,14:27:29,5,White Water (Downtown)
5013,Sammie,House,1.8,14:46:01,14,Bogus Basin
5014,Angel,House,3.4,16:01:47,30,White Water (Downtown)
5015,Sammie,House,2,16:38:12,16,North End
5016,Angel,Apartment,3,17:41:55,26,White Water (Downtown)
5017,Angel,House,3.9,18:04:28,35,North End
5018,Sammie,Apartment,3.4,18:30:46,30,Bogus Basin
5019,Sammie,House,2.8,18:49:18,24,White Water (Downtown)
5020,Angel,House,0.8,19:11:34,6,Collister South
5021,Sammie,House,2.4,19:27:15,20,Garden City
5022,Tim,House,2.7,19:55:52,23,Collister North
5023,Tim,Apartment,0.8,20:01:40,6,Collister North
5024,Sammie,Apartment,0.08,20:29:18,1,White Water (Downtown)
5025,Angel,House,1.7,20:41:34,14,Collister North
5026,Tim,Apartment,3.3,20:37:15,29,Bogus Basin
5027,Sammie,Apartment,2.7,20:47:52,23,Garden City
5028,Paul,House,3.5,12:48:18,31,Garden City
5029,Angel,House,2.8,12:58:06,24,Bogus Basin
5030,Tim,House,2.5,13:04:18,21,Garden City
5031,Paul,Apartment,0.7,13:21:21,5,Collister South
5032,Sammie,House,2.5,13:32:11,21,North End
5033,Angel,House,2.1,13:54:38,17,North End
5034,Angel,House,1.8,14:17:48,14,North End
5035,Paul,Apartment,2.3,15:32:16,19,White Water (Downtown)
5036,Sammie,Apartment,0.8,15:44:39,6,Collister North
5037,Tim,Apartment,0.9,16:27:44,7,White Water (Downtown)
5038,Paul,House,3.1,16:54:40,27,North End
5039,Angel,Apartment,2.2,16:59:24,18,Garden City
5040,Sammie,Apartment,0.2,17:14:47,1,Collister North
5041,Paul,Apartment,0.3,17:17:21,2,Collister North
5042,Sammie,House,0.9,17:17:48,7,Collister South
5043,Tim,House,1.9,17:21:53,15,North End
5044,Angel,House,1.4,17:28:52,11,Collister North
5045,Angel,Apartment,0.4,17:39:38,3,White Water (Downtown)
5046,Sammie,Business,3.6,17:48:11,32,White Water (Downtown)
5047,Angel,Apartment,3.9,17:51:18,35,North End
5048,Sammie,House,1.8,18:22:11,14,Bogus Basin
5049,Angel,House,3.8,18:26:23,34,West Glennwood
5050,Angel,Business,3.6,18:32:48,32,White Water (Downtown)
5051,Sammie,House,2.4,18:34:05,20,North End
5052,Sammie,Apartment,3,18:38:16,26,Garden City
5053,Tim,House,1.5,18:50:00,12,Collister South
5054,Sammie,House,0.9,19:13:08,7,Collister North
5055,Paul,Apartment,0.7,19:22:49,5,White Water (Downtown)
5056,Angel,Business,3.2,19:31:45,28,Garden City
5057,Tim,House,2.9,19:47:25,25,Garden City
5058,Paul,Business,2.6,19:51:56,22,West Glennwood
5059,Sammie,Business,2.9,20:07:04,25,Garden City
5060,Angel,Business,2,20:44:51,16,Garden City
5061,Angel,House,3.1,20:48:05,27,West Glennwood
5062,Paul,House,3.1,11:59:17,27,West Glennwood
5063,Sammie,House,2.8,13:29:42,24,North End
5064,Tim,House,3.9,15:48:18,35,Bogus Basin
5065,Paul,Apartment,3.1,17:34:06,27,Garden City
5066,Angel,House,1.4,18:35:07,11,Collister South
5067,Sammie,House,3.3,19:09:22,29,West Glennwood
5068,Paul,Apartment,2.1,11:32:34,17,Garden City
5069,Sammie,House,0.9,12:18:44,7,Collister South
5070,Tim,House,2.3,12:51:34,19,Garden City
5071,Angel,House,1.9,13:36:08,15,Bogus Basin
5072,Angel,House,2,14:28:47,16,White Water (Downtown)
5073,Sammie,House,3.7,15:32:51,33,Bogus Basin
5074,Angel,Apartment,3.4,16:17:24,30,West Glennwood
5075,Sammie,Business,0.2,18:14:34,1,Collister South
5076,Angel,Hotel,3.6,18:47:09,32,White Water (Downtown)
5077,Angel,Apartment,3.1,19:13:54,27,Bogus Basin
5078,Sammie,House,3.9,20:16:31,35,North End
5079,Tim,House,8.3,20:30:31,90,Hidden Springs
5080,Angel,House,4.8,20:46:31,46,Bogus Basin
5081,Sammie,Apartment,0.09,11:27:41,1,White Water (Downtown)
5082,Sammie,Business,0.2,12:35:22,1,White Water (Downtown)
5083,Angel,Business,1.4,12:56:55,11,White Water (Downtown)
5084,Sammie,Business,2.7,13:08:12,23,Garden City
5085,Sammie,House,1.4,13:23:44,11,Garden City
5086,Sammie,Business,2.5,13:44:56,21,Garden City
5087,Angel,Apartment,2.3,14:19:52,19,Garden City
5088,Sammie,Business,3.2,15:26:51,28,West Glennwood
5089,Angel,Apartment,3.2,16:10:42,28,Bogus Basin
5090,Angel,House,0.7,16:53:49,5,Collister South
5091,Angel,Apartment,0.2,17:31:34,1,Collister North
5092,Sammie,Apartment,2.7,18:12:35,23,West Glennwood
5093,Angel,Business,3.1,18:55:28,27,Garden City
5094,Sammie,House,1.3,19:09:56,10,Collister North
5095,Paul,Apartment,1,19:22:42,8,Collister North
5096,Angel,House,1.1,20:06:04,8,Collister South
5097,Sammie,House,2.9,11:54:03,25,West Glennwood
5098,Angel,Apartment,0.9,12:49:05,7,White Water (Downtown)
5099,Tim,Apartment,0.3,13:22:13,2,White Water (Downtown)
5100,Paul,House,2.5,13:46:55,21,North End
5101,Paul,House,2.2,15:05:58,18,Collister North
5102,Sammie,Apartment,0.7,15:40:54,5,White Water (Downtown)
5103,Sammie,House,2.5,16:14:40,21,North End
5104,Tim,House,3.2,17:30:59,28,West Glennwood
5105,Tim,House,7.3,18:24:22,77,Hidden Springs
5106,Paul,House,1.7,18:55:31,14,Collister South
5107,Sammie,Business,2.8,19:25:18,24,Garden City
5108,Angel,House,2.5,20:10:02,21,North End
5109,Tim,House,2.6,20:11:22,22,Collister North
5110,Angel,House,1,12:01:47,8,Collister North
5111,Paul,House,3.7,12:56:08,33,North End
5112,Sammie,House,2.6,13:25:21,22,West Glennwood
5113,Angel,Apartment,2.1,14:00:29,17,Garden City
5114,Angel,House,4.6,14:50:31,43,Bogus Basin
5115,Paul,House,5.5,15:36:02,54,Bogus Basin
5116,Angel,Apartment,0.3,16:24:50,2,White Water (Downtown)
5117,Sammie,House,3.1,16:42:10,27,West Glennwood
5118,Angel,House,2.2,16:53:09,18,Garden City
5119,Tim,Business,3.3,17:03:25,29,Garden City
5120,Paul,Apartment,2.6,17:27:25,22,White Water (Downtown)
5121,Paul,House,2.5,17:35:41,21,White Water (Downtown)
5122,Sammie,Apartment,2,18:14:12,16,North End
5123,Sammie,Apartment,3,18:32:05,26,North End
5124,Tim,House,0.9,18:49:11,7,Collister North
5125,Tim,House,1.5,19:31:42,12,White Water (Downtown)
5126,Paul,House,3.4,19:34:02,30,West Glennwood
5127,Sammie,House,2.4,19:41:03,20,Garden City
5128,Angel,House,0.9,20:43:23,7,Collister South
5129,Tim,Apartment,2.5,21:01:05,21,Garden City
5130,Angel,Apartment,2,11:28:08,16,Garden City
5131,Paul,House,1.7,11:33:07,14,Collister North
5132,Sammie,House,2.3,11:38:29,19,Garden City
5133,Angel,Apartment,1.9,11:45:56,15,Garden City
5134,Angel,Apartment,2.6,12:05:44,22,White Water (Downtown)
5135,Sammie,Apartment,2.6,12:14:31,22,White Water (Downtown)
5136,Angel,House,3.2,12:55:58,28,North End
5137,Paul,House,3,13:45:22,26,North End
5138,Angel,House,2,14:31:16,16,North End
5139,Sammie,House,1,15:14:50,8,Collister North
5140,Angel,Apartment,0.08,15:41:57,1,White Water (Downtown)
5141,Tim,House,3.1,15:56:47,27,Garden City
5142,Paul,Apartment,2.1,16:20:16,17,Garden City
5143,Paul,House,3.1,16:46:08,27,North End
5144,Sammie,House,1.6,17:22:55,13,North End
5145,Sammie,House,2.9,17:52:02,25,West Glennwood
5146,Tim,Apartment,3,18:03:24,26,White Water (Downtown)
5147,Tim,House,2.5,18:11:49,21,North End
5148,Paul,Apartment,3.5,18:39:07,31,White Water (Downtown)
5149,Sammie,House,2.1,18:59:38,17,Garden City
5150,Angel,House,2.3,19:26:03,19,White Water (Downtown)
5151,Tim,Apartment,0.9,20:03:31,7,White Water (Downtown)
5152,Angel,Apartment,2.4,20:06:04,20,White Water (Downtown)
5153,Paul,House,0.8,20:08:18,6,Collister South
5154,Sammie,House,1.9,20:22:18,15,Bogus Basin
5155,Angel,House,2.3,20:35:18,19,Collister North
5156,Paul,Apartment,1.4,12:24:34,11,Garden City
5157,Angel,House,2.9,13:33:08,25,North End
5158,Sammie,House,1.9,13:53:56,15,Collister North
5159,Angel,House,1.3,15:34:23,10,Collister South
5160,Tim,House,2.3,17:11:11,19,White Water (Downtown)
5161,Paul,Apartment,3,17:44:17,26,White Water (Downtown)
5162,Paul,House,1.7,19:02:28,14,Collister North
5163,Sammie,Business,0.6,20:07:30,4,Collister South
5164,Sammie,Apartment,3.4,20:34:36,30,Bogus Basin
5165,Tim,Apartment,0.5,20:46:32,4,White Water (Downtown)
5166,Tim,House,2.4,12:27:59,20,Garden City
5167,Paul,House,3.7,13:12:32,33,West Glennwood
5168,Sammie,Apartment,3.5,13:54:36,31,White Water (Downtown)
5169,Angel,Hotel,3,15:19:18,26,White Water (Downtown)
5170,Tim,House,5.2,16:15:19,50,Bogus Basin
5171,Angel,Apartment,0.3,16:37:42,2,Collister North
5172,Paul,House,2.7,17:30:43,23,Bogus Basin
5173,Sammie,House,3,18:04:49,26,North End
5174,Angel,Apartment,1.7,18:21:38,14,Collister North
5175,Sammie,Apartment,2.3,19:07:09,19,Garden City
5176,Angel,Apartment,0.07,20:07:27,0,White Water (Downtown)
5177,Paul,Apartment,3,20:27:27,26,West Glennwood
5178,Angel,Apartment,0.5,20:40:06,4,White Water (Downtown)
5179,Sammie,Hotel,3.3,11:57:05,29,White Water (Downtown)
5180,Angel,Hotel,3.3,12:22:22,29,White Water (Downtown)
5181,Tim,Apartment,2.2,13:17:14,18,Garden City
5182,Paul,Apartment,1.2,14:12:37,9,Collister South
5183,Paul,Apartment,2,15:12:34,16,North End
5184,Sammie,House,1.5,15:27:14,12,Collister South
5185,Sammie,Apartment,1,17:30:02,8,Collister North
5186,Tim,House,0.9,18:05:03,7,Collister North
5187,Tim,House,2.2,18:44:46,18,North End
5188,Paul,House,2.5,19:37:05,21,West Glennwood
5189,Sammie,Apartment,1.2,19:53:38,9,Collister South
5190,Angel,Apartment,3.2,20:45:22,28,Garden City
5191,Tim,House,2.2,12:27:50,18,Collister North
5192,Angel,Apartment,1.1,13:07:10,8,White Water (Downtown)
5193,Paul,Apartment,3.1,14:04:35,27,North End
5194,Sammie,House,7.6,15:40:06,81,Hidden Springs
5195,Angel,House,1.1,16:50:05,8,Collister North
5196,Angel,Business,2.1,17:50:15,17,Garden City
5197,Paul,Apartment,3,18:55:35,26,North End
5198,Angel,House,2.8,19:19:13,24,North End
5199,Sammie,Apartment,2.5,19:35:15,21,Garden City
5200,Angel,Business,3.1,20:08:10,27,Garden City
5201,Tim,House,1.7,20:32:53,14,Collister North
5202,Paul,Apartment,2,20:55:53,16,Garden City
5203,Paul,House,2.4,12:52:00,20,West Glennwood
5204,Sammie,Business,1.3,13:24:58,10,White Water (Downtown)
5205,Sammie,Business,3.5,14:17:24,31,White Water (Downtown)
5206,Tim,Apartment,0.7,14:29:07,5,White Water (Downtown)
5207,Tim,Business,3.1,14:43:18,27,Garden City
5208,Paul,House,2.3,14:59:23,19,North End
5209,Sammie,House,1.3,16:06:53,10,Collister South
5210,Angel,House,2.4,16:27:25,20,North End
5211,Tim,Apartment,1.6,16:33:45,13,Collister North
5212,Angel,Apartment,2.3,17:08:20,19,White Water (Downtown)
5213,Paul,Apartment,2.1,17:20:30,17,Garden City
5214,Sammie,Apartment,2.1,17:34:42,17,Garden City
5215,Angel,Apartment,2.6,18:21:43,22,White Water (Downtown)
5216,Angel,House,1.9,18:59:04,15,North End
5217,Angel,Apartment,4.5,19:09:39,42,North End
5218,Paul,Apartment,0.7,19:27:17,5,Collister South
5219,Angel,House,2,20:11:07,16,Collister North
5220,Sammie,House,0.4,20:53:24,3,Collister North
5221,Angel,House,2.6,20:58:15,22,Collister North
5222,Tim,House,1.5,11:49:26,12,Collister North
5223,Paul,Apartment,2.9,12:13:01,25,White Water (Downtown)
5224,Paul,House,1.2,12:33:07,9,Collister North
5225,Sammie,House,2.9,12:44:49,25,West Glennwood
5226,Sammie,Apartment,2.3,12:55:46,19,North End
5227,Tim,House,2.7,13:06:29,23,Garden City
5228,Tim,Apartment,2.3,13:09:37,19,Garden City
5229,Paul,Apartment,2.6,13:17:50,22,White Water (Downtown)
5230,Sammie,Apartment,0.4,13:34:03,3,White Water (Downtown)
5231,Angel,House,1.7,13:56:58,14,Bogus Basin
5232,Tim,House,3,14:22:15,26,Bogus Basin
5233,Angel,Apartment,1.7,15:55:45,14,White Water (Downtown)
5234,Paul,Apartment,0.7,16:05:13,5,White Water (Downtown)
5235,Sammie,House,1.1,16:08:07,8,White Water (Downtown)
5236,Angel,Apartment,2.7,17:03:57,23,White Water (Downtown)
5237,Paul,House,2.3,17:15:36,19,White Water (Downtown)
5238,Angel,House,1.1,17:34:14,8,Collister North
5239,Sammie,House,1.2,17:36:12,9,Collister North
5240,Angel,Apartment,4.1,18:05:08,38,North End
5241,Tim,House,3.7,18:49:11,33,Bogus Basin
5242,Paul,Apartment,3.9,18:56:45,35,Bogus Basin
5243,Paul,House,2.6,20:16:51,22,North End
5244,Sammie,House,2.4,20:26:35,20,White Water (Downtown)
5245,Sammie,Apartment,0.2,11:58:25,1,Collister North
5246,Tim,Hotel,3.2,12:12:58,28,White Water (Downtown)
5247,Tim,Apartment,2.7,12:26:10,23,Garden City
5248,Paul,Apartment,2.3,12:52:36,19,White Water (Downtown)
5249,Sammie,House,1.4,13:11:46,11,Collister North
5250,Angel,Apartment,1.2,13:24:09,9,White Water (Downtown)
5251,Tim,House,2.1,13:26:40,17,North End
5252,Angel,House,2.8,13:56:49,24,White Water (Downtown)
5253,Paul,Apartment,0.8,14:08:01,6,Collister North
5254,Sammie,Apartment,2.3,14:50:04,19,Garden City
5255,Angel,House,2.7,15:24:50,23,North End
5256,Paul,Apartment,3.2,15:25:11,28,Garden City
5257,Angel,Apartment,0.08,15:57:56,1,White Water (Downtown)
5258,Sammie,Apartment,3.9,16:01:50,35,West Glennwood
5259,Angel,Apartment,0.4,16:13:21,3,White Water (Downtown)
5260,Tim,House,1.9,16:33:54,15,Bogus Basin
5261,Paul,House,1.5,16:39:15,12,White Water (Downtown)
5262,Paul,House,1.9,17:28:39,15,Collister South
5263,Sammie,House,3.7,17:35:20,33,West Glennwood
5264,Sammie,House,0.9,17:47:35,7,Collister North
5265,Tim,Apartment,3.3,18:17:23,29,Bogus Basin
5266,Tim,Apartment,0.2,18:19:52,1,Collister North
5267,Paul,House,2.4,18:30:26,20,North End
5268,Sammie,Apartment,2.7,18:42:40,23,Garden City
5269,Angel,Apartment,0.08,19:14:04,1,White Water (Downtown)
5270,Tim,House,2.6,19:56:19,22,Collister North
5271,Angel,Apartment,3.3,20:02:12,29,Bogus Basin
5272,Paul,Apartment,1,20:07:34,8,White Water (Downtown)
5273,Sammie,Apartment,3,20:12:31,26,West Glennwood
5274,Angel,House,4.4,20:33:52,41,Bogus Basin
5275,Paul,House,1.3,12:28:13,10,Collister North
5276,Angel,Apartment,3.4,12:58:48,30,North End
5277,Sammie,House,2.4,13:20:00,20,White Water (Downtown)
5278,Angel,House,2.8,15:17:32,24,White Water (Downtown)
5279,Tim,Apartment,0.7,15:39:41,5,White Water (Downtown)
5280,Paul,House,2.5,16:28:57,21,White Water (Downtown)
5281,Paul,House,1.2,17:39:20,9,Collister North
5282,Sammie,House,2.4,18:35:50,20,White Water (Downtown)
5283,Sammie,House,1.4,19:07:21,11,Collister South
5284,Tim,Apartment,3.1,19:58:13,27,Garden City
5285,Tim,House,3.5,12:59:00,31,Bogus Basin
5286,Paul,House,2.5,13:58:34,21,North End
5287,Sammie,House,1.7,15:10:56,14,Bogus Basin
5288,Angel,House,3.1,16:44:47,27,West Glennwood
5289,Tim,Apartment,0.7,17:34:44,5,Collister North
5290,Angel,House,1.2,18:06:41,9,Collister North
5291,Paul,Apartment,1.9,18:37:14,15,Collister South
5292,Sammie,Apartment,0.4,19:32:46,3,White Water (Downtown)
5293,Angel,House,0.7,12:06:32,5,Collister South
5294,Angel,Apartment,3,13:05:09,26,Garden City
5295,Angel,House,3.1,16:06:45,27,Garden City
5296,Sammie,House,2.3,17:23:09,19,White Water (Downtown)
5297,Angel,Hotel,2.9,18:02:30,25,Garden City
5298,Angel,Apartment,2.4,19:52:12,20,White Water (Downtown)
5299,Angel,House,1.3,12:10:24,10,Collister North
5300,Angel,Apartment,4.8,12:39:14,46,White Water (Downtown)
5301,Paul,Apartment,0.4,13:02:23,3,White Water (Downtown)
5302,Paul,Hotel,3.2,13:29:39,28,White Water (Downtown)
5303,Angel,Apartment,2.1,14:01:06,17,White Water (Downtown)
5304,Angel,House,4.2,15:21:28,39,Bogus Basin
5305,Tim,House,2.5,17:09:45,21,Garden City
5306,Angel,Apartment,1.2,17:19:00,9,Collister South
5307,Angel,House,2.5,17:48:26,21,West Glennwood
5308,Sammie,Business,3.2,18:53:35,28,Garden City
5309,Tim,House,2.5,19:02:40,21,White Water (Downtown)
5310,Paul,Apartment,3,19:47:34,26,Garden City
5311,Angel,House,3.6,11:43:15,32,West Glennwood
5312,Sammie,Apartment,3.1,12:00:35,27,Bogus Basin
5313,Tim,House,0.8,12:05:21,6,Collister North
5314,Sammie,Business,0.4,12:44:31,3,White Water (Downtown)
5315,Sammie,Apartment,0.5,12:57:10,4,White Water (Downtown)
5316,Sammie,House,3.2,13:58:20,28,Bogus Basin
5317,Paul,House,3.6,14:10:14,32,Bogus Basin
5318,Sammie,House,0.5,14:41:35,4,White Water (Downtown)
5319,Angel,Business,2.5,15:18:19,21,Garden City
5320,Paul,House,1.8,15:44:55,14,Collister North
5321,Paul,House,4.4,16:11:55,41,Bogus Basin
5322,Angel,Apartment,0.3,16:56:53,2,Collister North
5323,Sammie,House,3.2,17:10:01,28,West Glennwood
5324,Angel,Apartment,1.7,17:13:53,14,White Water (Downtown)
5325,Tim,House,2.3,17:55:24,19,North End
5326,Paul,Apartment,0.5,18:26:13,4,White Water (Downtown)
5327,Paul,House,2.6,18:55:49,22,Bogus Basin
5328,Sammie,Apartment,2.3,19:03:27,19,Collister North
5329,Sammie,House,2.4,19:36:20,20,Garden City
5330,Tim,Business,2.8,12:50:45,24,Garden City
5331,Tim,Apartment,2.1,13:17:01,17,Garden City
5332,Paul,House,0.9,13:36:27,7,Collister North
5333,Sammie,House,2.2,14:02:46,18,Garden City
5334,Angel,House,0.9,14:48:52,7,Collister North
5335,Tim,Apartment,3.1,16:07:56,27,North End
5336,Angel,Apartment,3.5,17:44:31,31,White Water (Downtown)
5337,Paul,Business,0.6,18:19:05,4,Collister South
5338,Sammie,Apartment,3.1,18:26:23,27,Bogus Basin
5339,Angel,Business,0.5,19:08:25,4,Collister South
5340,Angel,House,2.1,19:34:18,17,Collister North
5341,Tim,House,1.7,19:35:24,14,Collister North
5342,Angel,Apartment,0.4,19:53:48,3,White Water (Downtown)
5343,Paul,Apartment,1,20:02:48,8,Collister North
5344,Sammie,House,3.3,20:13:48,29,Garden City
5345,Angel,House,0.9,20:30:48,7,Collister North
5346,Sammie,House,2.5,20:44:48,21,Collister North
5347,Angel,House,3.2,20:57:48,28,Garden City
5348,Angel,Apartment,0.2,21:07:48,1,Collister North
5349,Sammie,House,2.2,11:32:39,18,Garden City
5350,Paul,Apartment,2.4,11:53:09,20,Garden City
5351,Tim,House,3.1,12:18:46,27,White Water (Downtown)
5352,Tim,House,1.4,12:30:48,11,Collister South
5353,Angel,House,2,13:23:37,16,White Water (Downtown)
5354,Paul,House,1.1,13:35:37,8,Collister South
5355,Tim,Apartment,3.1,14:27:59,27,Garden City
5356,Angel,Apartment,1.2,15:32:13,9,Collister North
5357,Tim,House,0.8,15:54:03,6,Collister North
5358,Paul,House,1,16:28:11,8,Collister South
5359,Paul,House,1.8,16:53:36,14,Collister North
5360,Sammie,Apartment,3,16:56:12,26,North End
5361,Sammie,House,2.5,17:23:11,21,North End
5362,Tim,House,1.1,18:10:34,8,Collister North
5363,Tim,House,1,18:17:16,8,Collister North
5364,Sammie,House,2.3,18:44:46,19,White Water (Downtown)
5365,Sammie,House,0.9,19:31:45,7,Collister South
5366,Tim,House,2.2,19:50:42,18,North End
5367,Tim,Apartment,3.9,20:01:25,34,Bogus Basin
5368,Angel,House,2.7,20:21:10,23,Collister North
5369,Paul,House,2.5,20:46:10,21,North End
5370,Tim,House,1.2,12:28:34,10,Collister North
5371,Angel,Business,1.7,12:43:04,14,North End
5372,Tim,House,8.1,12:47:54,76,Hidden Springs
5373,Paul,Apartment,3.1,12:49:45,27,North End
5374,Paul,Business,0.5,12:56:21,4,Collister South
5375,Sammie,Apartment,2,13:09:20,17,Garden City
5376,Sammie,House,1.1,13:16:23,9,Collister North
5377,Tim,Apartment,0.7,13:19:35,6,Collister South
5378,Tim,House,1.6,13:24:46,13,Collister North
5379,Sammie,House,0.9,13:46:13,7,White Water (Downtown)
5380,Sammie,House,1,13:47:57,8,Collister North
5381,Angel,House,0.9,14:12:12,7,White Water (Downtown)
5382,Tim,House,1.5,14:29:59,12,White Water (Downtown)
5383,Angel,Apartment,0.7,14:34:28,6,Collister North
5384,Paul,Apartment,3.4,14:37:47,29,West Glennwood
5385,Sammie,Apartment,3,15:19:31,26,West Glennwood
5386,Angel,Apartment,2.2,15:35:43,18,Garden City
5387,Sammie,Apartment,1,15:50:39,8,Collister South
5388,Angel,House,2.3,16:10:10,19,North End
5389,Angel,Apartment,0.7,17:30:40,6,Collister South
5390,Sammie,Hotel,3.6,19:22:10,31,White Water (Downtown)
5391,Paul,House,7.5,20:28:24,70,Hidden Springs
5392,Tim,House,1.4,12:08:34,11,Collister South
5393,Tim,Apartment,2.5,12:42:51,21,White Water (Downtown)
5394,Angel,House,1.3,13:08:00,11,Collister North
5395,Paul,House,2.3,13:08:26,19,White Water (Downtown)
5396,Tim,Apartment,1.2,13:36:20,10,Collister South
5397,Angel,Hotel,3.1,13:41:43,27,White Water (Downtown)
5398,Tim,House,2.5,13:43:32,21,North End
5399,Paul,Apartment,0.5,13:55:25,4,White Water (Downtown)
5400,Paul,House,1.8,14:12:24,15,Collister North
5401,Sammie,Apartment,0.08,14:18:34,1,White Water (Downtown)
5402,Sammie,House,2.5,14:29:45,21,North End
5403,Tim,Hotel,3.1,15:05:40,27,White Water (Downtown)
5404,Tim,Apartment,2.6,15:29:07,22,West Glennwood
5405,Sammie,House,4.3,15:42:34,38,Bogus Basin
5406,Sammie,House,8.1,15:45:56,76,Hidden Springs
5407,Angel,Apartment,0.3,15:47:01,2,Collister North
5408,Tim,House,1.8,15:48:11,15,Collister North
5409,Angel,House,2.5,18:28:12,21,North End
5410,Paul,House,2.6,18:33:49,22,White Water (Downtown)
