Order_ID,Order_Channel,Order_Date,Pizza_Size,Pizza_Type,Side_Order,Order_Amount,Tip,Payment_Method
4871,Website,10/30/2020,Large,big_meat,"Wings , Drink",21.01,4.99,Cash
4872,Website,10/30/2020,Large,ckn_pesto,Wings,15.27,2,Card
4873,Website,10/30/2020,Large,spin_pestoach_supr,Wings,17.18,2.82,Cash
4874,WhatsApp,10/30/2020,Large,spin_pestoach_supr,"Wings , Drink",20.78,3.22,Cash
4875,Call Center,10/30/2020,XLarge,veggie_veg,"Wings , Drink",32.67,2,Cash
4876,Website,10/30/2020,Large,bbq_ckn,Wings,17.84,2.16,Cash
4877,Call Center,10/30/2020,Large,calabrese,Wings,18.88,4,Card
4878,Website,10/30/2020,Medium,pepperoni,No Side,10.12,4,Card
4879,Call Center,10/30/2020,Large,peppr_salami,Wings,17.69,5,Card
4880,Website,10/30/2020,Large,the_greek,Wings,17.83,2.17,Cash
4881,Call Center,10/30/2020,Medium,green_garden,Drink,14.65,2,Card
4882,Website,10/30/2020,Large,hawaiian,Wings,16.24,1,Card
4883,Call Center,10/30/2020,XLarge,southw_ckn,"Wings , Drink",28.51,6,Card
4884,Website,10/30/2020,Large,mexicana,Wings,17.82,3,Card
4885,WhatsApp,10/30/2020,Large,mediterraneo,Wings,15.4,6,Card
4886,WhatsApp,10/30/2020,Large,ital_supr,Wings,15.18,5,Card
4887,WhatsApp,10/30/2020,XXL,sicilian,"Wings,Drink, Pasta",40.77,4.23,Cash
4888,Call Center,10/30/2020,Medium,soppressata,Drink,14.65,3.35,Cash
4889,WhatsApp,10/31/2020,XLarge,brie_carre,"Wings , Drink",25.06,4.94,Cash
4890,WhatsApp,10/31/2020,Medium,mexicana,No Side,11.86,0.14,Cash
4891,Website,10/31/2020,Large,ital_supr,Wings,17.46,0,Cash
4892,Website,10/31/2020,Large,southw_ckn,"Wings , Drink",21.7,5,Card
4893,Website,10/31/2020,Large,peppr_salami,Wings,18.4,4.6,Cash
4894,WhatsApp,10/31/2020,XLarge,peppr_salami,"Wings , Drink",31.34,10,Card
4895,Call Center,10/31/2020,Large,cali_ckn,Wings,16.78,0.22,Cash
4896,Call Center,10/31/2020,Medium,ital_supr,No Side,9.89,3,Card
4897,Call Center,10/31/2020,Medium,mediterraneo,Drink,14.66,1.34,Cash
4898,WhatsApp,11/1/2020,Large,veggie_veg,Wings,18.18,4.82,Cash
4899,WhatsApp,11/1/2020,XLarge,five_cheese,"Wings , Drink",28.42,4,Card
4900,Website,11/1/2020,Medium,four_cheese,Drink,12.54,2,Card
4901,Website,11/1/2020,Medium,southw_ckn,Drink,14.65,0.35,Cash
4902,Website,11/1/2020,Medium,spin_pesto,Drink,14.94,2.06,Cash
4903,WhatsApp,11/1/2020,XXL Pizza,ital_supr,"Wings, Pasta, Salad",48.56,5,Cash
4904,WhatsApp,11/1/2020,Large,pep_msh_pep,Wings,16.47,5,Card
4905,Call Center,11/1/2020,Large,thai_ckn,"Wings , Drink",24.71,2,Card
4906,Call Center,11/1/2020,Large,cali_ckn,"Wings , Drink",24.61,3.39,Cash
4907,Website,11/1/2020,Large,spicy_ital,Wings,18.2,3.05,Cash
4908,Website,11/1/2020,Large,calabrese,Wings,15.71,4.29,Cash
4909,Website,11/1/2020,Medium,classic_dlx,Drink,13.28,2,Card
4910,Call Center,11/1/2020,XLarge,prsc_argla,"Wings , Drink",25.33,4,Card
4911,WhatsApp,11/1/2020,XLarge,pepperoni,"Wings , Drink",26.6,4,Card
4912,Website,11/1/2020,Medium,soppressata,No Side,8.83,1.17,Cash
4913,Website,11/1/2020,Large,cali_ckn,Wings,16.73,5,Card
4914,Website,11/1/2020,Large,prsc_argla,Wings,16.12,2.56,Card
4915,WhatsApp,11/1/2020,Large,spicy_ital,Wings,15.03,5,Card
4916,Website,11/1/2020,XLarge,prsc_argla,"Wings , Drink",34.1,4,Card
4917,Call Center,11/1/2020,Large,peppr_salami,"Wings , Drink",24.01,5,Card
4918,WhatsApp,11/1/2020,Large,classic_dlx,"Wings , Drink",22.64,5,Card
4919,WhatsApp,11/1/2020,Medium,four_cheese,No Side,9.89,1.11,Card
4920,Website,11/1/2020,Large,mediterraneo,"Wings , Drink",21.91,5,Card
4921,Website,11/1/2020,Large,mexicana,Wings,18.42,1.58,Cash
4922,Website,11/1/2020,XXL,bbq_ckn,"Wings,Drink, Pasta",40.84,2.16,Cash
4923,Website,11/1/2020,Large,classic_dlx,Wings,16.24,3,Card
4924,Call Center,11/1/2020,XLarge,spin_pesto,"Wings , Drink",28.44,6.56,Cash
4925,WhatsApp,11/1/2020,XLarge,peppr_salami,"Wings , Drink",30.62,6,Card
4926,Website,11/1/2020,Large,mexicana,Wings,19.41,5,Card
4927,WhatsApp,11/1/2020,Large,soppressata,"Wings , Drink",23.12,3,Card
4928,Call Center,11/1/2020,Large,spin_pestoach_supr,Wings,16.08,4,Card
4929,Website,11/1/2020,XLarge,pepperoni,"Wings , Drink",34.86,2.14,Cash
4930,Website,11/1/2020,Large,the_greek,Wings,17.03,3,Cash
4931,Website,11/1/2020,XLarge,pepperoni,"Wings , Drink",29.88,10.12,Cash
4932,Call Center,11/1/2020,Medium,bbq_ckn,No Side,8.83,1,Card
4933,WhatsApp,11/1/2020,Large,ital_supr,Wings,16.74,2.26,Card
4934,Website,11/1/2020,Large,spin_pestoach_supr,Wings,16.45,3.55,Cash
4935,WhatsApp,11/2/2020,Medium,hawaiian,No Side,3.93,3,Card
4936,Call Center,11/2/2020,Medium,pepperoni,Drink,13.88,1.12,Cash
4937,Website,11/2/2020,XLarge,thai_ckn,"Wings , Drink",26.6,3,Card
4938,Website,11/2/2020,Medium,thai_ckn,Drink,14.35,3.65,Cash
4939,Website,11/2/2020,Large,four_cheese,"Wings , Drink",24.69,3,Card
4940,WhatsApp,11/2/2020,Medium,big_meat,Drink,14.65,2.35,Cash
4941,Call Center,11/2/2020,Medium,pepperoni,Drink,14.65,2.35,Cash
4942,Website,11/2/2020,Large,five_cheese,Wings,16.77,4.23,Cash
4943,Website,11/2/2020,Large,mexicana,Wings,16.77,4.23,Cash
4944,Call Center,11/2/2020,XLarge,southw_ckn,"Wings , Drink",32,4,Card
4945,WhatsApp,11/2/2020,Large,the_greek,"Wings , Drink",24.45,2,Card
4946,Website,11/3/2020,Medium,big_meat,No Side,10.26,1.74,Cash
4947,Website,11/3/2020,Large,ital_supr,Wings,19.75,3.25,Cash
4948,Website,11/3/2020,Medium,mexicana,No Side,8.83,2.17,Cash
4949,Website,11/3/2020,XXL,soppressata,"Wings,Drink, Pasta",36.78,3.22,Card
4950,Website,11/3/2020,Medium,napolitana,Drink,13.28,3,Card
4951,Website,11/3/2020,Large,peppr_salami,Wings,15.4,3,Card
4952,Website,11/3/2020,Large,cali_ckn,Wings,17.82,5,Card
4953,WhatsApp,11/3/2020,XLarge,pep_msh_pep,"Wings , Drink",27.97,5,Card
4954,WhatsApp,11/3/2020,Large,prsc_argla,Wings,16.78,3.22,Cash
4955,Call Center,11/3/2020,XLarge,veggie_veg,"Wings , Drink",31.6,4.4,Cash
4956,WhatsApp,11/3/2020,Large,ckn_alfredo,Wings,15.27,3,Card
4957,Call Center,11/3/2020,Large,southw_ckn,"Wings , Drink",21,3,Card
4958,Website,11/3/2020,Medium,prsc_argla,Drink,13.59,4.41,Cash
4959,Website,11/3/2020,Large,spin_pesto,Wings,18.04,4,Card
4960,Call Center,11/3/2020,XXL,ital_supr,"Wings,Drink, Pasta",35.47,7,Card
4961,Website,11/3/2020,Large,bbq_ckn,Wings,18.24,4,Card
4962,Call Center,11/3/2020,XLarge,cali_ckn,"Wings , Drink",28.44,2,Card
4963,WhatsApp,11/3/2020,Large,peppr_salami,Wings,18.84,4,Card
4964,Call Center,11/4/2020,XLarge,the_greek,"Wings , Drink",26.81,2,Card
4965,Website,11/4/2020,Medium,calabrese,No Side,11.48,1.52,Cash
4966,WhatsApp,11/4/2020,Large,four_cheese,"Wings , Drink",21,1,Cash
4967,Website,11/4/2020,Large,mexicana,Wings,15.27,3,Card
4968,Call Center,11/4/2020,Large,spicy_ital,"Wings , Drink",23.18,5,Card
4969,WhatsApp,11/4/2020,Large,ital_supr,"Wings , Drink",21.55,3,Card
4970,Website,11/4/2020,Large,spicy_ital,Wings,15.72,1.28,Cash
4971,Call Center,11/4/2020,Medium,cali_ckn,Drink,14.88,0.12,Cash
4972,Call Center,11/4/2020,Large,hawaiian,"Wings , Drink",23.66,2,Card
4973,Website,11/4/2020,Large,cali_ckn,"Wings , Drink",21.18,4.82,Cash
4974,Website,11/4/2020,Large,veggie_veg,"Wings , Drink",24.02,0.03,Cash
4975,Call Center,11/4/2020,Large,spin_pestoach_supr,"Wings , Drink",21.28,2,Card
4976,Call Center,11/5/2020,Medium,spin_pestoach_supr,Drink,14.65,2.35,Card
4977,Website,11/5/2020,Large,classic_dlx,"Wings , Drink",24.61,7,Card
4978,WhatsApp,11/5/2020,Large,four_cheese,Wings,16.77,3.23,Cash
4979,Website,11/5/2020,XLarge,the_greek,"Wings , Drink",30.43,2,Cash
4980,Website,11/5/2020,Medium,the_greek,No Side,11.48,2,Card
4981,Website,11/5/2020,Medium,classic_dlx,Drink,14.65,3,Card
4982,Call Center,11/5/2020,Large,ital_supr,"Wings , Drink",22.76,4,Card
4983,Call Center,11/5/2020,XLarge,the_greek,"Wings , Drink",26.94,3.06,Card
4984,Website,11/5/2020,Large,veggie_veg,Wings,15.72,2.28,Cash
4985,Website,11/5/2020,Medium,calabrese,Drink,12.53,3,Cash
4986,Call Center,11/6/2020,XLarge,five_cheese,"Wings , Drink",27.35,6,Card
4987,Website,11/6/2020,Medium,pep_msh_pep,No Side,9.89,1,Card
4988,Website,11/6/2020,Large,spin_pesto,"Wings , Drink",23.48,3,Card
4989,Call Center,11/6/2020,Medium,sicilian,No Side,10.41,0.59,Cash
4990,WhatsApp,11/6/2020,Medium,pepperoni,No Side,11.48,4,Card
4991,Call Center,11/6/2020,Large,classic_dlx,Wings,19.39,5.61,Cash
4992,WhatsApp,11/6/2020,Large,mediterraneo,Wings,17.67,3,Card
4993,Call Center,11/6/2020,Large,pepperoni,Wings,18.37,3,Card
4994,Website,11/6/2020,XLarge,peppr_salami,"Wings , Drink",25.3,5,Card
4995,Website,11/6/2020,Large,pepperoni,Wings,16.77,3.23,Cash
4996,Website,11/6/2020,Large,calabrese,Wings,15.72,3,Cash
4997,WhatsApp,11/6/2020,Large,cali_ckn,Wings,18.88,4,Card
4998,WhatsApp,11/6/2020,XLarge,hawaiian,"Wings , Drink",30.92,4.08,Cash
4999,Call Center,11/6/2020,XLarge,mexicana,"Wings , Drink",34.57,3,Card
5000,WhatsApp,11/6/2020,Medium,pepperoni,Drink,14.65,4,Card
5001,Website,11/6/2020,XXL,pepperoni,"Wings,Drink, Pasta",37.12,2,Card
5002,WhatsApp,11/6/2020,XXL,peppr_salami,"Wings,Drink, Pasta",39.89,4,Card
5003,WhatsApp,11/6/2020,XLarge,sicilian,"Wings , Drink",32.67,4,Card
5004,Website,11/6/2020,Medium,spin_pestoach_supr,Drink,12.01,2,Card
5005,Website,11/7/2020,XXL,spin_pestoach_supr,"Wings,Drink, Pasta",38.46,4,Card
5006,Call Center,11/7/2020,Medium,classic_dlx,No Side,11.86,3.14,Cash
5007,Call Center,11/7/2020,XXL,the_greek,"Wings,Drink, Pasta",37.32,8,Card
5008,WhatsApp,11/7/2020,XLarge,veggie_veg,"Wings , Drink",26,5,Card
5009,Website,11/7/2020,XXL Pizza,mexicana,"Wings, Pasta, Salad",66.68,11.32,Cash
5010,Website,11/7/2020,XXL,pep_msh_pep,"Wings,Drink, Pasta",35.8,5,Card
5011,WhatsApp,11/7/2020,Large,cali_ckn,Wings,15.71,4.29,Cash
5012,Website,11/7/2020,Medium,ckn_alfredo,Drink,12.27,4,Card
5013,WhatsApp,11/7/2020,Large,napolitana,"Wings , Drink",24.61,5,Card
5014,Website,11/7/2020,Medium,pepperoni,Drink,12.87,0,Card
5015,WhatsApp,11/7/2020,Large,southw_ckn,Wings,17.12,2,Card
5016,Call Center,11/7/2020,Large,spin_pesto,"Wings , Drink",23.14,5.86,Cash
5017,Website,11/7/2020,XLarge,spin_pestoach_supr,"Wings , Drink",26.83,5,Card
5018,WhatsApp,11/7/2020,Medium,calabrese,Drink,13.95,0,Cash
5019,Call Center,11/7/2020,Large,cali_ckn,"Wings , Drink",23.51,5,Card
5020,WhatsApp,11/7/2020,Medium,ital_supr,Drink,14.65,2,Card
5021,Website,11/7/2020,XXL Pizza,soppressata,"Wings, Pasta, Salad",47.22,6.78,Cash
5022,Website,11/7/2020,Large,spin_pestoach_supr,Wings,18.9,3,Card
5023,Website,11/7/2020,XLarge,ital_supr,"Wings , Drink",31.74,5,Card
5024,Website,11/7/2020,Large,peppr_salami,Wings,17.71,3,Card
5025,Website,11/7/2020,Large,bbq_ckn,Wings,17.14,3.86,Cash
5026,WhatsApp,11/7/2020,XLarge,big_meat,"Wings , Drink",33.72,5,Card
5027,Call Center,11/7/2020,Large,hawaiian,"Wings , Drink",24.59,4,Card
5028,WhatsApp,11/8/2020,XLarge,thai_ckn,"Wings , Drink",34.21,4.79,Cash
5029,Call Center,11/8/2020,Medium,hawaiian,Drink,14.65,3.95,Cash
5030,Website,11/8/2020,Large,four_cheese,"Wings , Drink",20.37,7.23,Cash
5031,Website,11/8/2020,Large,pepperoni,"Wings , Drink",23.14,0,Card
5032,WhatsApp,11/8/2020,Medium,cali_ckn,Drink,14.65,3,Card
5033,Website,11/8/2020,Large,pepperoni,Wings,16.5,4,Card
5034,WhatsApp,11/8/2020,Medium,peppr_salami,No Side,11.48,3.52,Card
5035,Website,11/8/2020,Medium,sicilian,Drink,14.65,1,Card
5036,Website,11/8/2020,Large,pepperoni,"Wings , Drink",24.69,5,Card
5037,Call Center,11/8/2020,Medium,bbq_ckn,Drink,13.3,3,Card
5038,Call Center,11/8/2020,Large,calabrese,"Wings , Drink",24.04,3,Card
5039,WhatsApp,11/8/2020,Large,pepperoni,"Wings , Drink",22.13,2.87,Cash
5040,Website,11/8/2020,XLarge,big_meat,"Wings , Drink",25.6,0.4,Cash
5041,Website,11/8/2020,Large,ckn_pesto,"Wings , Drink",20.28,9.72,Cash
5042,WhatsApp,11/8/2020,Large,ckn_alfredo,Wings,18.9,3,Card
5043,Website,11/8/2020,Large,prsc_argla,Wings,15.72,4.28,Cash
5044,WhatsApp,11/8/2020,Medium,thai_ckn,Drink,14.65,2,Card
5045,Call Center,11/8/2020,Large,mexicana,Wings,19.84,0.16,Cash
5046,Website,11/8/2020,Large,sicilian,Wings,16.78,2,Card
5047,WhatsApp,11/8/2020,XLarge,spin_pesto,"Wings , Drink",27.11,4,Card
5048,Website,11/8/2020,XLarge,ital_supr,"Wings , Drink",28.44,1.56,Cash
5049,WhatsApp,11/8/2020,Medium,thai_ckn,Drink,14.1,2,Card
5050,Call Center,11/8/2020,Large,veggie_veg,Wings,17.44,0,-
5051,Website,11/8/2020,Medium,bbq_ckn,Drink,12.92,3,Card
5052,Call Center,11/8/2020,Large,classic_dlx,"Wings , Drink",22.26,2.74,Cash
5053,WhatsApp,11/8/2020,XXL,napolitana,"Wings,Drink, Pasta",37.92,4,Card
5054,Call Center,11/8/2020,Medium,peppr_salami,No Side,11.86,3,Card
5055,Website,11/8/2020,Medium,veggie_veg,No Side,9.33,0,Cash
5056,Call Center,11/8/2020,Large,ital_supr,"Wings , Drink",21.28,2,Card
5057,Website,11/8/2020,Large,sicilian,"Wings , Drink",22.08,3,Card
5058,WhatsApp,11/8/2020,Large,bbq_ckn,Wings,17.3,2,Card
5059,Call Center,11/8/2020,Medium,ital_supr,Drink,14.73,5.23,Cash
5060,Website,11/8/2020,Large,napolitana,"Wings , Drink",21.23,3,Card
5061,Call Center,11/8/2020,XLarge,bbq_ckn,"Wings , Drink",27.19,2.81,Cash
5062,Call Center,11/9/2020,Large,prsc_argla,Wings,15.72,4.28,Cash
5063,WhatsApp,11/11/2020,Large,four_cheese,"Wings , Drink",20.9,5,Card
5064,WhatsApp,11/11/2020,Large,calabrese,Wings,15.4,3,Card
5065,Website,11/11/2020,Medium,ital_supr,Drink,14.49,0,Card
5066,WhatsApp,11/11/2020,XLarge,pepperoni,"Wings , Drink",27.24,2,Card
5067,Website,11/11/2020,Large,bbq_ckn,Wings,15.03,0.97,Cash
5068,WhatsApp,11/11/2020,Large,mediterraneo,Wings,16.77,2,Card
5069,Call Center,11/11/2020,Medium,hawaiian,Drink,13.95,2.05,Cash
5070,Website,11/11/2020,Large,big_meat,Wings,16.78,3.22,Cash
5071,WhatsApp,11/11/2020,XLarge,pepperoni,"Wings , Drink",26.29,4,Card
5072,WhatsApp,11/11/2020,XXL,ital_supr,"Wings,Drink, Pasta",42.59,2,Card
5073,WhatsApp,11/11/2020,Large,mexicana,Wings,16.77,3.23,Cash
5074,Call Center,11/11/2020,XXL Pizza,peppr_salami,"Wings, Pasta, Salad",47.46,3,Card
5075,WhatsApp,11/11/2020,Medium,spicy_ital,No Side,10.92,2,Cash
5076,Website,11/11/2020,Large,ital_supr,Wings,18.9,3,Card
5077,Call Center,11/11/2020,XLarge,mexicana,"Wings , Drink",27.37,10,Card
5078,Website,11/11/2020,XLarge,ital_supr,"Wings , Drink",26.73,3,Card
5079,WhatsApp,11/11/2020,Large,soppressata,Wings,19.5,5,Card
5080,WhatsApp,11/11/2020,XLarge,ckn_alfredo,"Wings , Drink",30.97,5,Card
5081,WhatsApp,11/12/2020,Large,green_garden,Wings,17.3,10,Card
5082,Call Center,11/12/2020,Medium,spicy_ital,Drink,14.65,3,Card
5083,Website,11/12/2020,Medium,soppressata,Drink,14.65,2,Card
5084,Website,11/12/2020,XLarge,thai_ckn,"Wings , Drink",29.54,5,Card
5085,WhatsApp,11/12/2020,Large,ckn_pesto,Wings,16.77,3.23,Cash
5086,Call Center,11/12/2020,XLarge,mexicana,"Wings , Drink",30.02,5.98,Card
5087,Call Center,11/12/2020,Large,prsc_argla,"Wings , Drink",22.59,2,Card
5088,Website,11/12/2020,Large,spin_pestoach_supr,Wings,18.37,5,Card
5089,Website,11/12/2020,Medium,napolitana,Drink,14.13,2,Card
5090,WhatsApp,11/12/2020,Medium,mexicana,No Side,11.86,0,Cash
5091,Website,11/12/2020,XLarge,veggie_veg,"Wings , Drink",29.88,2.12,Cash
5092,Call Center,11/12/2020,Large,peppr_salami,Wings,18.9,9.1,Cash
5093,Website,11/12/2020,Large,mexicana,"Wings , Drink",21.13,7,Card
5094,WhatsApp,11/12/2020,Medium,napolitana,Drink,14.12,1.88,Cash
5095,WhatsApp,11/12/2020,Medium,spicy_ital,Drink,13.28,2,Card
5096,WhatsApp,11/12/2020,Large,brie_carre,"Wings , Drink",24.31,4.69,Cash
5097,WhatsApp,11/13/2020,XXL,four_cheese,"Wings,Drink, Pasta",41.65,4,Card
5098,WhatsApp,11/13/2020,XLarge,ital_supr,"Wings , Drink",27.29,7.71,Cash
5099,WhatsApp,11/13/2020,Large,mediterraneo,Wings,15.27,0,Cash
5100,Call Center,11/13/2020,Large,ckn_alfredo,Wings,19.5,3,Card
5101,Website,11/13/2020,Large,sicilian,Wings,19.25,3,Card
5102,Website,11/13/2020,Large,peppr_salami,Wings,15.27,4.73,Cash
5103,WhatsApp,11/13/2020,Medium,ital_supr,Drink,13.24,2,Card
5104,WhatsApp,11/13/2020,XLarge,ckn_pesto,"Wings , Drink",26.83,4,Card
5105,Call Center,11/13/2020,XLarge,ital_supr,"Wings , Drink",26.94,4,Card
5106,Call Center,11/13/2020,Large,peppr_salami,Wings,15.18,4,Card
5107,WhatsApp,11/13/2020,Large,four_cheese,"Wings , Drink",24.72,5,Card
5108,Website,11/13/2020,Large,soppressata,Wings,16.78,4.22,Cash
5109,Call Center,11/13/2020,Medium,big_meat,Drink,12.54,3,Card
5110,WhatsApp,11/14/2020,XXL Pizza,ital_supr,"Wings, Pasta, Salad",46.44,5,Card
5111,Call Center,11/14/2020,Large,spicy_ital,Wings,15.87,3,Card
5112,Call Center,11/14/2020,Large,spin_pestoach_supr,Wings,16.77,2,Card
5113,Call Center,11/14/2020,Large,thai_ckn,Wings,17.51,2.49,Cash
5114,Call Center,11/14/2020,XLarge,thai_ckn,"Wings , Drink",29.3,12,Card
5115,Website,11/14/2020,Large,pepperoni,Wings,19.95,0,Card
5116,WhatsApp,11/14/2020,Large,bbq_ckn,"Wings , Drink",22.08,3,Card
5117,Call Center,11/14/2020,XLarge,cali_ckn,"Wings , Drink",28.44,4,Card
5118,WhatsApp,11/14/2020,Large,ital_supr,"Wings , Drink",22.07,4,Card
5119,WhatsApp,11/14/2020,Medium,bbq_ckn,Drink,14.61,0.39,Cash
5120,WhatsApp,11/14/2020,XXL Pizza,big_meat,"Wings, Pasta, Salad",51.72,5,Card
5121,WhatsApp,11/14/2020,Large,green_garden,Wings,19.95,5,Card
5122,WhatsApp,11/14/2020,Large,ital_supr,Wings,19.41,3,Card
5123,WhatsApp,11/14/2020,XXL,ital_supr,"Wings,Drink, Pasta",40.59,0,Card
5124,Call Center,11/14/2020,Medium,pep_msh_pep,Drink,12.27,2,Card
5125,Website,11/14/2020,XXL,pepperoni,"Wings,Drink, Pasta",40.59,5,Card
5126,Call Center,11/14/2020,XLarge,southw_ckn,"Wings , Drink",25.78,5,Card
5127,Website,11/14/2020,XXL Pizza,prsc_argla,"Wings, Pasta, Salad",62.33,2,Card
5128,Website,11/14/2020,Large,spicy_ital,Wings,17.75,2.25,Cash
5129,Website,11/14/2020,Large,classic_dlx,Wings,17.18,1.82,Cash
5130,Website,11/15/2020,Large,spin_pesto,Wings,17,1.5,Card
5131,Website,11/15/2020,Large,big_meat,Wings,18.88,2.12,Cash
5132,WhatsApp,11/15/2020,XLarge,pep_msh_pep,"Wings , Drink",26.3,3.7,Cash
5133,Call Center,11/15/2020,Large,thai_ckn,Wings,19.94,3,Card
5134,Call Center,11/15/2020,Large,pepperoni,"Wings , Drink",23.75,1.25,Cash
5135,Call Center,11/15/2020,XLarge,brie_carre,"Wings , Drink",26.69,3.31,Cash
5136,Website,11/15/2020,Large,ckn_pesto,Wings,19.96,4,Card
5137,WhatsApp,11/15/2020,XLarge,ital_supr,"Wings , Drink",25.78,2.22,Card
5138,WhatsApp,11/15/2020,XLarge,peppr_salami,"Wings , Drink",29.28,6,Card
5139,Website,11/15/2020,XXL,sicilian,"Wings,Drink, Pasta",36.37,7,Card
5140,Call Center,11/15/2020,Large,hawaiian,"Wings , Drink",24.46,5.54,Cash
5141,Website,11/15/2020,Large,prsc_argla,Wings,15.71,2,Card
5142,Website,11/15/2020,Large,bbq_ckn,"Wings , Drink",20.59,0,Cash
5143,WhatsApp,11/15/2020,Large,sicilian,Wings,17.52,4.48,Cash
5144,WhatsApp,11/15/2020,Large,peppr_salami,"Wings , Drink",20.46,4,Card
5145,WhatsApp,11/15/2020,Medium,calabrese,No Side,11.48,3,Card
5146,WhatsApp,11/15/2020,Large,mediterraneo,Wings,15.27,2,Card
5147,Website,11/15/2020,Large,green_garden,Wings,17.71,4,Card
5148,Website,11/15/2020,Large,ital_supr,"Wings , Drink",23.9,2,Card
5149,Call Center,11/15/2020,XXL Pizza,southw_ckn,"Wings, Pasta, Salad",49.63,6.37,Cash
5150,Call Center,11/15/2020,Large,cali_ckn,"Wings , Drink",20.37,2,Card
5151,Call Center,11/15/2020,XLarge,napolitana,"Wings , Drink",25.86,5,Card
5152,Website,11/15/2020,Medium,bbq_ckn,No Side,10.26,3,Card
5153,WhatsApp,11/15/2020,Large,peppr_salami,"Wings , Drink",24.2,0,Card
5154,Call Center,11/15/2020,Large,southw_ckn,Wings,18.45,2.55,Cash
5155,Website,11/15/2020,Medium,four_cheese,Drink,12.02,6,Card
5156,Call Center,11/16/2020,Large,bbq_ckn,Wings,18.68,2,Card
5157,Call Center,11/16/2020,Large,hawaiian,Wings,18.88,3,Card
5158,Website,11/16/2020,Large,southw_ckn,"Wings , Drink",23.14,10.86,Cash
5159,Website,11/16/2020,Large,the_greek,Wings,17.71,3.29,Card
5160,Call Center,11/16/2020,XLarge,the_greek,"Wings , Drink",25.98,3,Card
5161,WhatsApp,11/16/2020,Medium,ckn_alfredo,No Side,10.12,1,Cash
5162,Website,11/16/2020,XLarge,mexicana,"Wings , Drink",28.67,4,Card
5163,WhatsApp,11/16/2020,Large,pep_msh_pep,Wings,16.45,3.55,Cash
5164,Website,11/16/2020,XXL,sicilian,"Wings,Drink, Pasta",38.74,5,Card
5165,WhatsApp,11/16/2020,Large,ital_supr,Wings,16.78,5,Card
5166,Website,11/17/2020,Large,five_cheese,Wings,16.13,3.87,Cash
5167,Call Center,11/17/2020,Large,mediterraneo,"Wings , Drink",24.93,1.07,Cash
5168,Website,11/17/2020,Large,classic_dlx,Wings,15.71,6,Card
5169,WhatsApp,11/17/2020,Medium,hawaiian,Drink,12.87,4.13,Cash
5170,WhatsApp,11/17/2020,Large,hawaiian,"Wings , Drink",20.83,5.17,Cash
5171,Call Center,11/17/2020,Medium,ital_supr,Drink,13.06,3,Card
5172,Website,11/17/2020,Large,pepperoni,"Wings , Drink",22.92,4,Card
5173,Website,11/17/2020,Medium,peppr_salami,Drink,12.87,2.13,Cash
5174,Website,11/17/2020,XLarge,spin_pestoach_supr,"Wings , Drink",27.44,4.56,Cash
5175,Website,11/17/2020,Large,big_meat,Wings,16.78,0,Card
5176,Website,11/17/2020,Medium,bbq_ckn,Drink,14.88,2,Card
5177,Website,11/17/2020,Large,southw_ckn,Wings,17.17,5,Card
5178,Website,11/17/2020,XXL,cali_ckn,"Wings,Drink, Pasta",37.1,3,Card
5179,WhatsApp,11/18/2020,XLarge,southw_ckn,"Wings , Drink",30.16,2,Card
5180,Call Center,11/18/2020,XLarge,bbq_ckn,"Wings , Drink",25.59,2,Card
5181,Call Center,11/18/2020,Large,mexicana,Wings,15.27,3,Card
5182,WhatsApp,11/18/2020,Large,green_garden,Wings,17.73,0,Card
5183,Website,11/18/2020,Medium,napolitana,Drink,14.65,3,Card
5184,Website,11/18/2020,Medium,pep_msh_pep,Drink,14.49,2,Card
5185,Website,11/18/2020,Large,sicilian,"Wings , Drink",20.22,4,Card
5186,WhatsApp,11/18/2020,Large,classic_dlx,"Wings , Drink",21.76,4,Cash
5187,Call Center,11/18/2020,Medium,spicy_ital,Drink,14.65,2,Card
5188,WhatsApp,11/18/2020,Large,napolitana,"Wings , Drink",21.55,4,Card
5189,Website,11/18/2020,Large,spin_pesto,"Wings , Drink",21.95,5,Card
5190,Website,11/18/2020,XLarge,bbq_ckn,"Wings , Drink",29.48,5.52,Cash
5191,Call Center,11/19/2020,Large,pepperoni,Wings,15.18,2,Card
5192,Call Center,11/19/2020,Large,big_meat,"Wings , Drink",21.41,2,Card
5193,WhatsApp,11/19/2020,Medium,green_garden,Drink,14.65,5,Card
5194,WhatsApp,11/19/2020,XXL Pizza,southw_ckn,"Wings, Pasta, Salad",46.4,6,Card
5195,WhatsApp,11/19/2020,Medium,big_meat,No Side,11.86,0,Cash
5196,Website,11/19/2020,Large,mexicana,"Wings , Drink",21.55,3,Card
5197,WhatsApp,11/19/2020,Medium,thai_ckn,Drink,14.65,2.35,Cash
5198,Call Center,11/19/2020,Medium,the_greek,Drink,14.13,5,Card
5199,Website,11/19/2020,Large,sicilian,"Wings , Drink",24.19,0.81,Cash
5200,Website,11/19/2020,Medium,sicilian,Drink,13.44,3,Card
5201,Call Center,11/19/2020,Large,southw_ckn,"Wings , Drink",21.37,4.63,Cash
5202,Call Center,11/19/2020,XXL,thai_ckn,"Wings,Drink, Pasta",39.38,0.62,Cash
5203,Website,11/20/2020,Large,the_greek,Wings,15.27,5,Card
